Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Age_Group,Customer_Gender,Customer_Type,Lifetime_Orders,Shipping_State,Shipping_State_Name,Shipping_City,Shipping_Zip,Product_SKU,Product_Name,Product_Category,Product_Brand,Product_Rating,Product_Reviews,Quantity,Original_Price,Discount_Percent,Unit_Price,Subtotal,Tax_Rate_Percent,Tax_Amount,Shipping_Cost,Total_Amount,Cost_Per_Unit,Total_Cost,Gross_Profit,Profit_Margin_Percent,Payment_Method,Payment_Status,Order_Status,Shipping_Method,Shipping_Carrier,Delivery_Days_Estimated,Delivery_Days_Actual,On_Time_Delivery,Device_Type,Browser,Operating_System,Traffic_Source,Campaign_Name,Coupon_Code,Is_Gift,Warehouse_Location,Return_Requested,Return_Reason,Customer_Rating,Review_Submitted,NPS_Score,Session_Duration_Seconds,Pages_Viewed,Cart_Abandonment_Count,Days_Since_Last_Purchase,Fiscal_Quarter,Fiscal_Year,Day_Of_Week,Is_Weekend,Hour_Of_Day
TXN-1000048,2023-06-02,10:48:18,C638315,Christine Young,christineyoung17@protonmail.com,25-34,Other,New,34,MA,Massachusetts,Chicago,53998,SKU35475,Osprey Atmos AG 65,Sports & Outdoors,Osprey,4.3,2258,2,320.0,10,288.0,576.0,8.12,46.78,0.0,622.78,187.69,375.38,247.4,39.73,Apple Pay,Completed,Delivered,2-Day Shipping,Amazon Logistics,4,2,True,Tablet,Mobile App,Windows,Paid Search,,SAVE10,True,West Coast DC,False,,4.0,False,9.0,1083,19,2,113,Q2,2023,Friday,False,9
TXN-1000049,2023-02-12,11:26:17,C401069,Catherine Johnson,catherine.johnson3@yahoo.com,65+,Male,New,41,WI,Wisconsin,Houston,18114,SKU52432,"MacBook Pro 14"" M3 Pro",Computers,MacBook,4.3,4166,2,1999.0,15,1699.15,3398.3,9.94,337.71,0.0,3736.01,1155.39,2310.78,1425.23,38.15,American Express,Completed,Shipped,Next Day,Amazon Logistics,5,3,True,Desktop,Mobile App,iOS,Direct,,SAVE15,False,Southern DC,False,,,True,,582,19,1,124,Q1,2023,Sunday,True,17
TXN-1000050,2023-05-05,09:38:26,C296665,Samuel Gutierrez,sgutierrez33@yahoo.com,35-44,Male,Returning,46,MD,Maryland,Philadelphia,77581,SKU79356,Apple Mac Studio,Computers,Apple,5.0,4847,2,1999.0,5,1899.05,3798.1,8.99,341.28,0.0,4139.38,1371.48,2742.96,1396.42,33.74,Apple Pay,Completed,Delivered,Express Shipping,Amazon Logistics,4,8,True,Tablet,Firefox,Android,Paid Search,,SAVE5,False,Central DC,False,,,False,,132,16,3,81,Q2,2023,Friday,False,7
TXN-1000051,2023-01-30,17:12:25,C771382,Angela King,angelaking25@icloud.com,45-54,Other,New,32,TX,Texas,Dallas,94199,SKU81509,Apple Watch Band Sport,Fashion,Apple,3.5,3492,2,49.0,5,46.55,93.1,5.29,4.92,0.0,98.02,27.14,54.28,43.74,44.62,PayPal,Refunded,Cancelled,2-Day Shipping,USPS,4,5,True,Tablet,Mobile App,macOS,Paid Search,Flash Sale Friday,SAVE5,True,Southern DC,False,,,False,,547,17,1,147,Q1,2023,Monday,False,16
TXN-1000052,2023-06-23,17:32:50,C995835,Dorothy Carter,dorothy_carter67@yahoo.com,18-24,Male,Returning,2,OH,Ohio,San Diego,73937,SKU17726,NordicTrack Commercial 1750,Sports & Outdoors,NordicTrack,4.3,4659,2,1799.0,10,1619.1,3238.2,7.85,254.18,0.0,3492.38,1205.72,2411.44,1080.94,30.95,PayPal,Refunded,Returned,Free Shipping,FedEx,6,7,True,Tablet,Edge,Windows,Social Media,,SAVE10,False,Southern DC,False,,,False,,1143,7,1,126,Q2,2023,Friday,False,22
TXN-1000053,2023-01-20,18:06:52,C444893,Linda Reed,linda_reed20@icloud.com,45-54,Male,New,22,OH,Ohio,Philadelphia,53669,SKU46622,Garmin Fenix 7,Sports & Outdoors,Garmin,4.8,889,2,699.99,20,559.99,1119.98,9.88,110.66,0.0,1230.64,363.25,726.5,504.14,40.97,Mastercard,Completed,Cancelled,Free Shipping,FedEx,3,9,True,Mobile,Chrome,macOS,Direct,,SAVE20,False,West Coast DC,True,,1.0,True,2.0,620,15,3,142,Q1,2023,Friday,False,9
TXN-1000054,2023-09-28,07:27:30,C394588,Sharon Sanchez,sharons82@protonmail.com,55-64,Other,New,12,PA,Pennsylvania,Fort Worth,20085,SKU48533,Apple Watch Series 9,Electronics,Apple,4.9,2776,1,399.0,10,359.1,359.1,7.38,26.52,0.0,385.62,232.82,232.82,152.8,39.62,Mastercard,Completed,Cancelled,Free Shipping,FedEx,6,9,True,Tablet,Edge,Windows,Paid Search,,SAVE10,False,Southern DC,False,,2.0,True,,597,19,0,8,Q3,2023,Thursday,False,14
TXN-1000055,2023-05-18,16:19:52,C283190,Alexander Ward,alexanderw97@yahoo.com,45-54,Other,Returning,34,OH,Ohio,Chicago,62979,SKU74177,Ninja Foodi 14-in-1,Home & Kitchen,Ninja,4.0,4710,2,229.99,0,229.99,459.98,8.67,39.89,0.0,499.87,120.9,241.8,258.07,51.63,Google Pay,Completed,Returned,Next Day,FedEx,5,10,True,Desktop,Mobile App,macOS,Social Media,,,False,Southern DC,False,,4.0,False,6.0,460,12,1,82,Q2,2023,Thursday,False,7
TXN-1000056,2023-12-04,19:40:11,C311725,Justin Peterson,justinpeterson25@protonmail.com,35-44,Male,Returning,22,LA,Louisiana,San Francisco,86327,SKU71524,Theragun Pro,Sports & Outdoors,Theragun,4.0,842,2,599.0,5,569.05,1138.1,7.55,85.88,0.0,1223.98,401.42,802.84,421.14,34.41,Klarna,Refunded,Delivered,Standard Shipping,Amazon Logistics,6,9,True,Mobile,Mobile App,Windows,Direct,,SAVE5,False,East Coast DC,False,,4.0,False,4.0,111,3,0,95,Q4,2023,Monday,False,21
TXN-1000057,2023-06-18,16:54:18,C780363,Mary Nguyen,maryn80@outlook.com,25-34,Other,Returning,19,NC,North Carolina,Columbus,71325,SKU47746,"MacBook Air 15"" M3",Computers,MacBook,3.5,2135,1,1299.0,15,1104.15,1104.15,8.92,98.46,0.0,1202.61,721.65,721.65,480.96,39.99,Mastercard,Completed,Delivered,2-Day Shipping,UPS,6,9,True,Desktop,Safari,iOS,Organic Search,Loyalty Rewards Event,SAVE15,False,West Coast DC,False,,,False,,176,12,3,17,Q2,2023,Sunday,True,17
TXN-1000058,2023-08-10,10:34:25,C667675,Jacob Lewis,jacob_lewis27@icloud.com,35-44,Female,VIP,4,SC,South Carolina,Las Vegas,81469,SKU98940,Dell XPS 15,Computers,Dell,4.6,4638,3,1799.0,20,1439.2,4317.6,8.64,373.02,0.0,4690.62,1081.43,3244.29,1446.33,30.83,Mastercard,Refunded,Delivered,Free Shipping,USPS,3,6,False,Tablet,Edge,Windows,Direct,,SAVE20,False,Southern DC,False,,2.0,True,,139,9,2,48,Q3,2023,Thursday,False,14
TXN-1000059,2023-02-03,07:47:08,C475106,Joshua Wilson,joshuawilson76@hotmail.com,35-44,Male,Returning,19,MD,Maryland,San Jose,81658,SKU52033,Apple AirPods Pro 2,Electronics,Apple,3.8,3330,2,249.0,5,236.55,473.1,9.12,43.15,0.0,516.25,130.56,261.12,255.13,49.42,Apple Pay,Completed,Delivered,Standard Shipping,UPS,2,2,False,Tablet,Safari,iOS,Direct,,SAVE5,False,Southern DC,False,,,False,4.0,458,16,0,81,Q1,2023,Friday,False,16
TXN-1000060,2023-02-24,10:35:19,C847957,Andrew White,andreww50@gmail.com,35-44,Female,Returning,34,MN,Minnesota,Phoenix,89740,SKU24756,Dell XPS 15,Computers,Dell,4.7,644,2,1799.0,20,1439.2,2878.4,5.41,155.85,0.0,3034.25,1027.17,2054.34,979.91,32.29,Visa,Pending,Cancelled,Next Day,DHL,6,4,True,Desktop,Mobile App,Android,Direct,Flash Sale Friday,SAVE20,True,Southern DC,False,,,False,6.0,429,14,1,159,Q1,2023,Friday,False,11
TXN-1000061,2023-05-14,08:51:01,C636547,Laura Gray,laurag30@outlook.com,35-44,Other,Returning,33,CO,Colorado,San Francisco,73874,SKU76227,ASUS ROG Zephyrus G14,Computers,ASUS,4.1,1227,2,1599.0,20,1279.2,2558.4,5.83,149.04,0.0,2707.44,807.83,1615.66,1091.78,40.33,Mastercard,Completed,Returned,Free Shipping,DHL,4,8,True,Tablet,Edge,Windows,Direct,Black Friday Deals,SAVE20,False,Southern DC,True,,,True,,983,8,1,123,Q2,2023,Sunday,True,23
TXN-1000062,2023-02-27,12:13:28,C226035,Rachel Brown,rachelbrown81@outlook.com,18-24,Other,Returning,10,TX,Texas,Nashville,45618,SKU67723,Razer Blade 15,Computers,Razer,4.1,2110,3,2499.0,20,1999.2,5997.6,7.1,425.77,0.0,6423.37,1693.28,5079.84,1343.53,20.92,Apple Pay,Completed,Delivered,Express Shipping,FedEx,5,8,True,Mobile,Firefox,Windows,Social Media,,SAVE20,True,Southern DC,True,,3.0,False,,375,20,3,0,Q1,2023,Monday,False,7
TXN-1000063,2023-01-30,21:24:32,C306233,Pamela Reed,pamela.reed38@hotmail.com,35-44,Other,New,47,OH,Ohio,Fort Worth,57353,SKU94934,Google Pixel 8 Pro,Electronics,Google,3.6,1394,2,999.0,0,999.0,1998.0,8.98,179.5,0.0,2177.5,535.15,1070.3,1107.2,50.85,Mastercard,Completed,Cancelled,Standard Shipping,DHL,3,9,True,Mobile,Mobile App,iOS,Email,,,False,East Coast DC,True,,,True,7.0,288,7,2,104,Q1,2023,Monday,False,22
TXN-1000064,2023-05-24,12:22:37,C286011,Gregory Williams,gregory.williams70@protonmail.com,35-44,Male,Returning,26,SC,South Carolina,Dallas,64265,SKU65373,Acer Swift Go 14,Computers,Acer,3.8,846,1,849.0,0,849.0,849.0,8.23,69.84,0.0,918.84,456.05,456.05,462.79,50.37,American Express,Completed,Delivered,2-Day Shipping,FedEx,4,9,False,Tablet,Firefox,Windows,Social Media,,,False,Central DC,True,,1.0,False,8.0,245,20,2,119,Q2,2023,Wednesday,False,9
TXN-1000065,2023-09-08,23:52:38,C767906,Charles Lewis,charles.lewis60@icloud.com,65+,Female,Returning,41,NY,New York,Denver,57050,SKU16436,Dell OptiPlex 7010,Computers,Dell,3.7,2653,2,899.0,5,854.05,1708.1,9.09,155.34,0.0,1863.44,488.65,977.3,886.14,47.55,Visa,Completed,Delivered,Express Shipping,Amazon Logistics,5,2,True,Tablet,Edge,iOS,Social Media,Customer Appreciation Day,SAVE5,False,Southern DC,False,,5.0,False,,549,20,1,179,Q3,2023,Friday,False,23
TXN-1000066,2023-02-02,15:04:53,C333015,Jerry Rivera,jerryr24@gmail.com,55-64,Other,Returning,48,NC,North Carolina,Fort Worth,29844,SKU66794,Apple AirPods Pro 2,Electronics,Apple,4.3,4234,3,249.0,20,199.2,597.6,7.31,43.71,0.0,641.31,169.5,508.5,132.81,20.71,Google Pay,Pending,Delivered,Free Shipping,Amazon Logistics,6,10,False,Tablet,Mobile App,iOS,Social Media,Flash Sale Friday,SAVE20,False,West Coast DC,False,,4.0,False,4.0,867,15,2,131,Q1,2023,Thursday,False,14
TXN-1000067,2023-03-27,17:18:27,C174766,Jack Lopez,jlopez1@gmail.com,65+,Other,Returning,3,NJ,New Jersey,Portland,46784,SKU14397,Apple Watch Series 9,Electronics,Apple,3.9,2000,3,399.0,20,319.2,957.6,8.44,80.8,0.0,1038.4,241.58,724.74,313.66,30.21,Klarna,Completed,Delivered,Standard Shipping,FedEx,5,4,True,Tablet,Firefox,iOS,Direct,Limited Time Offer,SAVE20,False,Central DC,False,Defective,1.0,True,,1055,3,3,53,Q1,2023,Monday,False,10
TXN-1000068,2023-09-08,18:35:23,C378487,Sharon Lopez,sharon.lopez30@outlook.com,65+,Female,New,50,TN,Tennessee,Austin,76559,SKU72199,The North Face Puffer,Fashion,The,4.4,1239,1,229.0,20,183.2,183.2,8.97,16.43,0.0,199.63,140.91,140.91,58.72,29.41,Mastercard,Refunded,Delivered,Next Day,USPS,2,10,True,Desktop,Chrome,macOS,Organic Search,,SAVE20,False,West Coast DC,False,,1.0,False,1.0,1156,18,2,117,Q3,2023,Friday,False,20
TXN-1000069,2023-10-31,10:27:40,C450550,Betty Lee,betty_lee54@outlook.com,65+,Other,VIP,39,FL,Florida,Seattle,27990,SKU90516,Nintendo Switch OLED,Electronics,Nintendo,4.2,1414,2,349.0,10,314.1,628.2,7.13,44.79,0.0,672.99,226.28,452.56,220.43,32.75,PayPal,Refunded,Delivered,Express Shipping,Amazon Logistics,3,5,True,Tablet,Mobile App,Android,Email,Anniversary Sale,SAVE10,False,Southern DC,False,,3.0,True,3.0,233,11,0,113,Q4,2023,Tuesday,False,14
TXN-1000070,2023-05-13,19:40:44,C893477,Katherine Perez,kperez19@hotmail.com,35-44,Male,New,38,WI,Wisconsin,Seattle,93984,SKU91575,Bowflex SelectTech 552,Sports & Outdoors,Bowflex,4.3,442,3,429.0,5,407.55,1222.65,8.58,104.95,0.0,1327.6,279.06,837.18,490.42,36.94,Mastercard,Refunded,Processing,2-Day Shipping,FedEx,7,3,True,Tablet,Safari,Android,Referral,Refer a Friend Bonus,SAVE5,False,Central DC,False,,3.0,True,,600,5,3,4,Q2,2023,Saturday,True,11
TXN-1000071,2023-07-01,08:45:49,C270449,Jessica Castillo,jessicacastillo55@icloud.com,45-54,Male,VIP,33,TX,Texas,Columbus,48551,SKU69526,New Balance 990v6,Fashion,New,4.9,4673,1,199.99,20,159.99,159.99,6.77,10.84,0.0,170.83,106.54,106.54,64.29,37.63,Mastercard,Completed,Cancelled,Free Shipping,UPS,6,6,False,Tablet,Edge,macOS,Social Media,,SAVE20,False,Central DC,False,,2.0,True,2.0,963,8,0,96,Q3,2023,Saturday,True,20
TXN-1000072,2023-08-26,08:17:19,C526016,Sarah James,sarah.james95@yahoo.com,55-64,Male,New,2,NJ,New Jersey,Atlanta,31982,SKU38435,Peloton Bike+,Sports & Outdoors,Peloton,3.6,383,1,2495.0,15,2120.75,2120.75,7.52,159.54,0.0,2280.29,1658.19,1658.19,622.1,27.28,American Express,Refunded,Cancelled,Express Shipping,FedEx,2,5,True,Mobile,Chrome,macOS,Paid Search,,SAVE15,False,West Coast DC,True,,4.0,False,,848,18,1,176,Q3,2023,Saturday,True,13
TXN-1000073,2023-03-08,16:29:49,C843539,Carol Ramos,cramos75@yahoo.com,45-54,Female,New,11,NJ,New Jersey,Los Angeles,22977,SKU53436,Microsoft Surface Laptop 5,Computers,Microsoft,4.5,3895,2,999.0,20,799.2,1598.4,6.05,96.74,0.0,1695.14,630.03,1260.06,435.08,25.67,PayPal,Completed,Shipped,Free Shipping,FedEx,5,5,True,Mobile,Firefox,macOS,Paid Search,,SAVE20,False,Central DC,False,Changed Mind,1.0,False,,1077,20,3,43,Q1,2023,Wednesday,False,9
TXN-1000074,2023-02-13,08:20:46,C171571,Stephanie Taylor,stephaniet59@yahoo.com,25-34,Female,New,34,NY,New York,Philadelphia,21381,SKU96061,HP Spectre x360 16,Computers,HP,3.7,2740,3,1649.0,0,1649.0,4947.0,8.55,422.85,0.0,5369.85,938.07,2814.21,2555.64,47.59,Visa,Completed,Delivered,Free Shipping,Amazon Logistics,3,3,True,Desktop,Edge,Windows,Organic Search,,,True,Central DC,False,,3.0,False,,1078,15,2,17,Q1,2023,Monday,False,19
TXN-1000075,2023-03-16,14:14:14,C215595,Anthony Chavez,achavez38@yahoo.com,65+,Female,New,8,VA,Virginia,Phoenix,77139,SKU71878,ASUS ROG Zephyrus G14,Computers,ASUS,4.9,114,2,1599.0,0,1599.0,3198.0,7.02,224.37,0.0,3422.37,824.78,1649.56,1772.81,51.8,Mastercard,Completed,Processing,Free Shipping,Amazon Logistics,7,10,False,Desktop,Edge,macOS,Organic Search,,,False,East Coast DC,False,,4.0,False,,909,18,1,97,Q1,2023,Thursday,False,8
TXN-1000076,2023-11-24,21:54:16,C656652,Pamela Williams,pamela.williams70@protonmail.com,35-44,Male,Returning,13,AZ,Arizona,San Francisco,68479,SKU79984,Samsung Galaxy S24 Ultra,Electronics,Samsung,4.0,3323,3,1299.0,0,1299.0,3897.0,9.05,352.77,0.0,4249.77,703.19,2109.57,2140.2,50.36,PayPal,Completed,Shipped,Free Shipping,Amazon Logistics,5,9,True,Desktop,Edge,Android,Paid Search,,,False,Southern DC,False,,1.0,True,,215,17,2,151,Q4,2023,Friday,False,23
TXN-1000077,2023-07-01,07:23:28,C417295,Sandra Thomas,sandrathomas22@icloud.com,35-44,Other,Returning,6,OH,Ohio,Las Vegas,50625,SKU32061,Coach Leather Tote,Fashion,Coach,3.7,4494,2,395.0,20,316.0,632.0,6.25,39.51,0.0,671.51,254.25,508.5,163.01,24.28,PayPal,Refunded,Processing,Free Shipping,USPS,4,8,False,Mobile,Mobile App,Android,Organic Search,Anniversary Sale,SAVE20,False,East Coast DC,False,,,False,,1159,16,2,45,Q3,2023,Saturday,True,20
TXN-1000078,2023-05-16,09:23:46,C248582,Heather Bailey,heather.bailey40@icloud.com,65+,Other,VIP,50,NC,North Carolina,Houston,59099,SKU86684,REI Co-op Flash 55 Pack,Sports & Outdoors,REI,4.9,419,2,199.0,15,169.15,338.3,7.94,26.87,0.0,365.17,133.43,266.86,98.31,26.92,American Express,Pending,Cancelled,Standard Shipping,FedEx,5,6,True,Desktop,Edge,macOS,Social Media,Spring Collection Launch,SAVE15,False,Southern DC,False,,,False,,876,7,3,97,Q2,2023,Tuesday,False,21
TXN-1000079,2023-08-12,17:03:08,C694284,Daniel Hall,danielhall18@icloud.com,55-64,Other,Returning,16,NJ,New Jersey,Nashville,32834,SKU43916,Sony WH-1000XM5 Headphones,Electronics,Sony,4.4,3439,3,349.99,20,279.99,839.97,9.6,80.63,0.0,920.6,239.66,718.98,201.62,21.9,Mastercard,Completed,Cancelled,Next Day,DHL,2,6,True,Desktop,Mobile App,iOS,Referral,Limited Time Offer,SAVE20,False,Central DC,False,,,True,10.0,329,3,1,126,Q3,2023,Saturday,True,14
TXN-1000080,2023-01-18,11:41:29,C338979,Ronald Phillips,ronaldphillips43@protonmail.com,25-34,Other,Returning,35,NJ,New Jersey,Jacksonville,17265,SKU84911,TaylorMade Stealth Driver,Sports & Outdoors,TaylorMade,3.9,1107,3,599.99,5,569.99,1709.97,5.66,96.8,0.0,1806.77,401.43,1204.29,602.48,33.35,Mastercard,Refunded,Cancelled,Next Day,UPS,2,4,True,Desktop,Safari,macOS,Social Media,New Year Clearance,SAVE5,True,West Coast DC,False,,4.0,True,1.0,1193,20,3,173,Q1,2023,Wednesday,False,11
TXN-1000081,2023-11-15,18:54:31,C545701,Deborah Gomez,dgomez96@icloud.com,45-54,Other,VIP,19,TX,Texas,Columbus,88311,SKU33617,Apple AirPods Pro 2,Electronics,Apple,4.5,1652,3,249.0,15,211.65,634.95,6.81,43.22,0.0,678.17,128.65,385.95,292.22,43.09,Apple Pay,Completed,Returned,Standard Shipping,UPS,2,10,True,Mobile,Chrome,Windows,Email,Anniversary Sale,SAVE15,False,East Coast DC,False,,,False,7.0,542,9,3,48,Q4,2023,Wednesday,False,9
TXN-1000082,2023-06-19,13:44:23,C393133,Kathleen Reyes,kathleen_reyes65@gmail.com,55-64,Female,Returning,9,OH,Ohio,San Francisco,90262,SKU51347,Canon EOS R6 Mark II,Electronics,Canon,3.7,509,3,2499.0,0,2499.0,7497.0,8.7,652.25,0.0,8149.25,1586.65,4759.95,3389.3,41.59,Google Pay,Completed,Returned,Free Shipping,Amazon Logistics,3,6,True,Desktop,Safari,Android,Social Media,,,False,West Coast DC,False,,2.0,False,,1141,11,0,26,Q2,2023,Monday,False,9
TXN-1000083,2023-03-14,13:53:23,C863302,Benjamin Richardson,benjamin_richardson65@yahoo.com,35-44,Female,VIP,34,CA,California,New York,46008,SKU72573,DJI Mini 4 Pro,Electronics,DJI,4.4,4633,2,759.0,0,759.0,1518.0,9.95,151.06,0.0,1669.06,487.01,974.02,695.04,41.64,Visa,Pending,Delivered,2-Day Shipping,FedEx,7,4,True,Tablet,Chrome,iOS,Direct,,,False,Central DC,False,,3.0,True,0.0,323,11,0,72,Q1,2023,Tuesday,False,20
TXN-1000084,2023-01-21,08:44:48,C898036,Samantha Moore,smoore27@protonmail.com,55-64,Female,Returning,43,AZ,Arizona,Portland,83204,SKU80746,New Balance 990v6,Fashion,New,5.0,4754,3,199.99,15,169.99,509.97,5.29,27.0,0.0,536.97,134.59,403.77,133.2,24.81,Visa,Completed,Cancelled,Next Day,DHL,7,9,True,Mobile,Edge,Windows,Organic Search,,SAVE15,True,Central DC,False,,3.0,True,4.0,281,3,0,47,Q1,2023,Saturday,True,20
TXN-1000085,2023-09-29,10:08:45,C792805,Elizabeth Phillips,elizabethp66@icloud.com,65+,Other,New,47,NJ,New Jersey,Chicago,42428,SKU19610,Nike Air Max 90,Fashion,Nike,4.8,4925,1,130.0,0,130.0,130.0,8.34,10.85,0.0,140.85,81.17,81.17,59.68,42.37,Klarna,Pending,Cancelled,Standard Shipping,Amazon Logistics,2,6,True,Tablet,Edge,Windows,Email,Tech Week Promotion,,False,East Coast DC,True,,,True,1.0,445,5,3,160,Q3,2023,Friday,False,19
TXN-1000086,2023-12-19,12:12:54,C769053,Jacob Harris,jacobh77@gmail.com,65+,Female,VIP,40,MI,Michigan,Miami,67749,SKU75809,New Balance 990v6,Fashion,New,4.7,1416,2,199.99,0,199.99,399.98,7.49,29.95,0.0,429.93,119.26,238.52,191.41,44.52,Visa,Completed,Delivered,Free Shipping,FedEx,5,9,True,Tablet,Safari,macOS,Email,,,True,Southern DC,False,,1.0,False,,1186,10,1,160,Q4,2023,Tuesday,False,6
TXN-1000087,2023-01-31,19:34:24,C351630,Brian Edwards,briane77@icloud.com,25-34,Female,Returning,50,SC,South Carolina,Fort Worth,10138,SKU71123,Samsung Galaxy S24 Ultra,Electronics,Samsung,4.4,3623,1,1299.0,0,1299.0,1299.0,7.57,98.37,0.0,1397.37,703.49,703.49,693.88,49.66,PayPal,Completed,Delivered,2-Day Shipping,FedEx,2,10,True,Mobile,Chrome,Android,Direct,Anniversary Sale,,False,Central DC,False,,4.0,False,,364,14,2,171,Q1,2023,Tuesday,False,22
TXN-1000088,2023-04-30,22:42:01,C934808,Sharon Robinson,sharonrobinson77@outlook.com,65+,Female,Returning,11,MO,Missouri,Columbus,13088,SKU42547,Dell XPS 15,Computers,Dell,4.3,767,1,1799.0,0,1799.0,1799.0,6.58,118.31,0.0,1917.31,940.65,940.65,976.66,50.94,PayPal,Completed,Returned,Next Day,UPS,3,10,True,Desktop,Safari,iOS,Email,,,False,Central DC,False,,,False,8.0,1003,9,0,117,Q2,2023,Sunday,True,11
TXN-1000089,2023-08-12,14:07:21,C266464,Mary Davis,marydavis91@protonmail.com,18-24,Other,Returning,29,AZ,Arizona,Las Vegas,79934,SKU77673,Theragun Pro,Sports & Outdoors,Theragun,4.6,3922,2,599.0,20,479.2,958.4,5.5,52.68,0.0,1011.08,354.98,709.96,301.12,29.78,Apple Pay,Pending,Delivered,Standard Shipping,Amazon Logistics,2,10,False,Desktop,Chrome,macOS,Social Media,,SAVE20,False,West Coast DC,False,,1.0,True,,131,6,1,165,Q3,2023,Saturday,True,13
TXN-1000090,2023-05-27,17:25:34,C243061,Ryan Rivera,ryanr48@gmail.com,45-54,Male,Returning,40,NJ,New Jersey,Philadelphia,95739,SKU97231,Patagonia Better Sweater,Fashion,Patagonia,4.9,1120,3,139.0,10,125.1,375.3,7.71,28.95,0.0,404.25,86.1,258.3,145.95,36.1,Apple Pay,Completed,Delivered,2-Day Shipping,FedEx,5,8,True,Mobile,Safari,iOS,Organic Search,,SAVE10,True,West Coast DC,True,,5.0,False,,731,10,3,38,Q2,2023,Saturday,True,15
TXN-1000091,2023-03-30,18:49:21,C158385,Dennis King,dking5@yahoo.com,18-24,Female,Returning,23,MD,Maryland,Seattle,36981,SKU79218,Ray-Ban Aviator Classic,Fashion,Ray-Ban,3.7,828,2,163.0,15,138.55,277.1,9.31,25.79,0.0,302.89,103.73,207.46,95.43,31.51,Klarna,Refunded,Delivered,Free Shipping,UPS,5,2,False,Desktop,Edge,Windows,Email,Tech Week Promotion,SAVE15,True,West Coast DC,False,,4.0,False,,1136,13,2,39,Q1,2023,Thursday,False,8
TXN-1000092,2023-06-18,15:39:48,C498156,Barbara Brooks,barbara.brooks98@yahoo.com,45-54,Other,Returning,17,OH,Ohio,Jacksonville,10372,SKU45764,Nintendo Switch OLED,Electronics,Nintendo,4.7,1014,3,349.0,15,296.65,889.95,7.97,70.93,0.0,960.88,179.59,538.77,422.11,43.93,Google Pay,Completed,Cancelled,Free Shipping,UPS,7,3,True,Tablet,Chrome,iOS,Email,,SAVE15,False,East Coast DC,False,,,True,9.0,354,17,1,104,Q2,2023,Sunday,True,21
TXN-1000093,2023-10-02,08:07:39,C317973,Rebecca Walker,rebeccawalker30@yahoo.com,25-34,Male,VIP,29,IN,Indiana,Chicago,98165,SKU85939,Bose QuietComfort Ultra,Electronics,Bose,4.2,205,2,429.0,20,343.2,686.4,7.42,50.91,0.0,737.31,215.31,430.62,306.69,41.6,PayPal,Pending,Returned,Free Shipping,DHL,3,5,True,Mobile,Firefox,Windows,Organic Search,,SAVE20,False,East Coast DC,False,,5.0,False,4.0,737,18,2,16,Q4,2023,Monday,False,21
TXN-1000094,2023-05-26,23:52:01,C154769,Ronald Cruz,ronald.cruz19@protonmail.com,65+,Other,Returning,10,IN,Indiana,San Diego,61314,SKU30670,Samsung Galaxy Tab S9,Electronics,Samsung,3.9,1886,1,849.99,0,849.99,849.99,6.17,52.45,0.0,902.44,551.36,551.36,351.08,38.9,Mastercard,Completed,Shipped,Standard Shipping,UPS,7,7,True,Mobile,Firefox,iOS,Paid Search,Refer a Friend Bonus,,False,West Coast DC,True,,4.0,True,10.0,826,10,3,139,Q2,2023,Friday,False,15
TXN-1000095,2023-11-10,10:58:12,C176525,Donald Nelson,donaldnelson75@outlook.com,18-24,Male,VIP,19,GA,Georgia,San Francisco,44614,SKU22589,YETI Tundra 45 Cooler,Sports & Outdoors,YETI,4.7,1443,3,325.0,0,325.0,975.0,7.01,68.34,0.0,1043.34,195.22,585.66,457.68,43.87,American Express,Pending,Shipped,Standard Shipping,Amazon Logistics,6,5,True,Mobile,Mobile App,Android,Organic Search,,,False,West Coast DC,False,,2.0,True,,854,14,1,71,Q4,2023,Friday,False,12
TXN-1000096,2023-11-27,08:03:22,C859806,Nicole Foster,nfoster52@hotmail.com,25-34,Other,New,12,NJ,New Jersey,Nashville,98614,SKU49446,Ray-Ban Aviator Classic,Fashion,Ray-Ban,4.9,1939,1,163.0,0,163.0,163.0,5.43,8.85,0.0,171.85,86.8,86.8,85.05,49.49,Visa,Completed,Shipped,Next Day,Amazon Logistics,3,5,True,Mobile,Firefox,iOS,Social Media,,,False,Southern DC,False,,4.0,False,,932,20,3,18,Q4,2023,Monday,False,19
TXN-1000097,2023-12-25,22:45:51,C941623,Emma Thompson,emma.thompson8@hotmail.com,25-34,Male,VIP,45,NY,New York,Phoenix,76502,SKU63468,Callaway Paradym Irons,Sports & Outdoors,Callaway,4.7,2520,3,1399.99,5,1329.99,3989.97,6.51,259.94,0.0,4249.91,910.27,2730.81,1519.1,35.74,PayPal,Completed,Delivered,Free Shipping,USPS,4,8,True,Mobile,Mobile App,Android,Referral,,SAVE5,False,East Coast DC,False,,1.0,False,,808,14,3,82,Q4,2023,Monday,False,14
